reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
30da156c-4ccc-4c8e-913d-03d923939b9f,Joshua Sitorus,Sangat memuaskan 🙏,5,0,2023-11-25T02:28:05,,,4.78.3
881d9ee3-e15a-4472-a122-800bbd572522,m Faisal isal,Mantap,5,0,2023-11-25T01:57:18,,,4.78.3
75bc27b8-2f44-4c8d-9f01-1ebbfb0a2eee,Masa Yanto,Sangat membantu,5,0,2023-11-25T01:30:55,,,4.78.3
32f1cf00-05a0-4db3-ae07-8603e2c01960,Hady Chandra,Berguna,4,0,2023-11-25T01:20:40,,,4.77.1
10ce2cae-1f47-4945-ba6c-3b520dafa70a,Aubery Harumi,"Beli paket data internet, udah 1 hari.. Belum masuk sampai sekarang",1,0,2023-11-25T01:08:34,"Mohon maaf, Kak Aubery. Pastikan nomor yang tercantum di bukti top up dengan nomor tujuan sudah sesuai dan sudah cek halaman Riwayat GoPay-mu. Jika paket data masih belum masuk, laporkan dengan cara salin link https://gjk.id/unceivedtopup dan paste di browser mu, cantumkan kode psr-23-329-0024-22488 pada kolom 'Ceritakan lebih lanjut'. ^Oca",2023-11-25T08:25:59,
b6fb2337-3e68-4c84-9179-fd8e0b028ca4,Raditya Hendrick,bongak beli ongkir,1,0,2023-11-25T01:06:01,"Mohon maaf atas ketidaknyamanannya, Kak Raditya. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Oca",2023-11-25T08:28:18,4.79.1
bbbd0015-ac9d-4a74-b9be-e12788a2daa7,Ramadhan Syahputra,Sangat membantu,5,0,2023-11-25T00:35:41,,,4.79.1
e0b79618-9941-49d6-8522-c2feb6ea45f1,Rina Risnawati,Babang gojek nya ramah dan tepat waktu,5,0,2023-11-25T00:23:42,,,4.78.3
eb356193-262b-4886-ba20-f4b4d927aeab,Connydia Aryani,Terbaik,5,0,2023-11-25T00:15:57,,,4.78.3
c697a71f-195a-4bba-b441-a2f85b62cad8,reza biji,"Sangat membatu , urusan perjalanan jadi mudah",5,2,2023-11-25T00:15:07,,,4.79.1
72c24b4e-6465-4a87-9a55-8f6fb8d9a19a,M. MUQSITH SAFA (Takamiya2705),"Entah saya atau yang lainnya juga,tapi kenapa pada saat saya sedang memesan sesuatu alamat yang dituju selalu berubah tidak sesuai lokasi saya saat ini",3,2,2023-11-25T00:14:35,"Mohon maaf atas ketidaknyamanannya, Kak Safa. Sebelum memesan, pastikan sudah memberikan izin akses lokasi untuk aplikasi Gojek dan menggunakan aplikasi versi terbaru. Jika masih bermasalah, laporkan dengan salin link https://gjk.id/GPSProblem dan paste di browser mu, cantumkan kode psr-23-329-0000-550096 pada kolom 'Ceritakan lebih lanjut'. ^Oca",2023-11-25T08:02:05,4.78.3
7c16ab1f-05ac-4544-80ec-56692f0e61d7,Muhamad Fachri,"Gajelas customer servicenya, ga di apk, ga di twitter sama aja.",1,0,2023-11-24T23:57:14,"Hai Kak Muhamad Fachri, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Oca",2023-11-25T08:39:47,4.23.2
836e8315-e2d9-4cb3-8b50-d70eb460653f,Husna Oktaviani,Aplikasi gajelas. Nunggu driver lama lama malah di batalin.,1,0,2023-11-24T23:44:06,"Hai Kak Husna Oktaviani, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Oca",2023-11-25T08:41:52,2.32.1
f6fe30ae-54dc-49f8-a3ce-7c617279483c,Doni Akhmad,Mudah n cepat,5,0,2023-11-24T23:10:25,,,4.77.1
