reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
d6648889-b403-4190-ba14-65ad9f21e4f3,Sri Harini,Baik semua,5,0,2024-10-05T09:45:50,,,4.88.1
6e80ba31-c192-403e-a5f9-ee0376e64575,Herlina Yaisa,Sulit skali pesan gojek di Nunukan. Setiap bookingam pasti selalu cancel. Alasan orderan lgi rame. Pdhl nggak ada drivernya.,2,0,2024-10-05T09:42:51,"Mohon maaf atas kendalanya, Kak Herlina. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Miko",2024-10-05T11:19:26,
11a33c41-7755-4536-af53-7bff13403efe,Oktavia Wulansari,Sangat membantu saya,5,0,2024-10-05T09:29:24,,,4.96.2
085d1416-da57-4fbf-af6d-e58d0f5d43a1,Tripel X,"Gua udah langganan,untuk dapet diskon,tapi nyatanya diskon nya kecil banget terasa kena scam/tipu pempek lu gojek",1,0,2024-10-05T08:45:07,,,4.96.2
6c00100a-7143-4c9b-8b68-97f90fd78d23,aska dagonaga,Mantap,5,0,2024-10-05T08:41:28,,,4.86.2
b772ac5f-1c4a-4adf-b953-a48515b15702,Ihwanoor Zaqariya,Driver nya dari sabang ke marauke... padahal resto nya 1km aja 😪.. Mau cepat malah kaya siput,1,0,2024-10-05T08:13:02,,,4.96.2
607e08b6-65bf-4bc0-8ba9-a419f540e952,Muhammad Al Husairi,Mantap,5,0,2024-10-05T08:11:58,,,
14d9e229-a621-4396-bf61-06a0701a9fd2,Akun 1983,"Makin kedepan makin buruk,paylater limit tak bisa dipake/diblokir padahal tidak ada tagihan,aplikasi tak bisa login,force close terus,aplikasi SAMPAH,UNINSTALL SAJA,SAMPAH !!!",1,0,2024-10-05T07:51:41,"Hai Kak @Akun 1983, mohon maaf atas kendala yang kamu alami. Sebelum login, pastikan kamu udah pakai Gojek versi terbaru & tidak ada kendala pada akun kamu, ya. Untuk info lebih lanjut, silakan ke halaman bantuan login di aplikasi dengan cara klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun Gojek"" > pilih ""Saya mendapatkan notifikasi eror"". ^Miko",2024-10-05T10:49:22,4.91.1
a56723cc-40d3-45b7-89a8-27420b0a6762,Maria Ulfah,"Aplikasi yg membantu buat bepergian, belanja dll. Sangat mudah digunakan, dgn yg rate yg murah & diskon memadai sgt membantu konsumen.",5,0,2024-10-05T07:04:54,,,
3705636f-1636-4cb1-9d2f-8ec875367b41,Yuliana Dewi,"Nunggu drivernya kelamaan, tlg di setting klo driver nggak bergerak/ respond dalam 5 menit langsung auto ganti, saya nunggu 1/2 jam looh baru di cariin driver baru, semoga bisa lebih baik kedepannya untuk aplikasi ini",4,0,2024-10-05T06:36:25,,,
9197690a-9859-45bd-a8db-77dcfebbd5d3,Azham A Endun,"Mahal ongkir nya. Masa harga makanan klh sama ongkir? Kocak, males gw jadinya pake aplikasi ini.",1,0,2024-10-05T05:39:58,,,
